,ID_EQP,ID_Composant,CODNAT,MODELE,LG,RESERVE,INFOTEL,ORDRE,DOMAINE,TYPE,HOSTNAME,AXE_WDM,DATE_CREATION,USER,Localisation_CUR,Equipement_CUR,OS,Type2
7807,CROQU-FED1,CGS-2520-16S-8PC,CROQU,CGS2520-16S,20.0,,E-CGS2520-16S-010732,10732.0,LAN,FED1,E-CROQU-LAN-FED1-010732,,2022-03-01 11:11:33,,,0129D7D449BA47ED806E6BF27D698C8D,,FED1
7808,MIRIB-FED1,CGS-2520-16S-8PC,MIRIB,CGS2520-16S,19.0,,E-CGS2520-16S-011316,11316.0,LAN,FED1,E-MIRIB-LAN-FED1-011316,,2022-03-01 11:26:53,,,A96F81E9817E4AFFA9861832F2BD63C0,,FED1
7809,MIRIB-AP1,AIR-AP1832I-E-K9,MIRIB,AP 1832I,32.0,,E-AP 1832I-007648,7648.0,LAN,AP1,E-MIRIB-LAN-WAP01-007648,,2022-03-01 11:26:53,,,07C1BE1620EF4E69AD7E387F0E332F60,,AP1
7810,HOUDE-CPE1,LBB210,HOUDE,RTR OPERE,12.0,,E-RTR OPERE-009813,9813.0,WOP,CPE1,E-HOUDE-WOP-CPE1-009813,,2022-07-07 15:04:21,,,66E8C4D2BB0A4350BF84DFFD7BF98688,,CPE1
7811,ROMOR-FED1,CGS-2520-16S-8PC,ROMOR,CGS2520-16S,20.0,,E-CGS2520-16S-010298,10298.0,LAN,FED1,E-ROMOR-LAN-FED1-010298,,2022-07-20 15:06:38,,,FCA414F41F7942B795A4B117C55BD255,Version 15.2(3)E1,FED1
7812,ROMOR-AP1,AIR-AP1832I-E-K9,ROMOR,AP 1832I,33.0,,E-AP 1832I-007107,7107.0,LAN,AP1,E-ROMOR-LAN-WAP01-007107,,2022-07-20 15:06:38,,,ECA6F82D904C4E90B6A4D50009B5E24B,,AP1
7813,ROMOR-RED1,INF-AES-1200,ROMOR,ELTEK-RED48V,37.0,,E-ELTEK-RED48V-067995,67995.0,AES,RED1,E-ROMOR-AES-RED1-067995,,2022-07-20 15:06:38,,,9C931EA548544435BF69B56C61C8DEB6,,RED1
7814,MORZI-FED1,CGS-2520-16S-8PC,MORZI,CGS2520-16S,1.0,,E-CGS2520-16S-010856,10856.0,LAN,FED1,E-MORZI-LAN-FED1-010856,,2021-12-30 12:50:29,,,FE78B43F4BBA4F009B16FA7B0166B33F,,FED1
7815,MORZI-CPE1,LBB210,MORZI,RTR OPERE,12.0,,E-RTR OPERE-009770,9770.0,WOP,CPE1,E-MORZI-WOP-CPE1-009770,,2021-12-30 12:50:29,,,C97E846239084D0A918E0A5304408AF8,,CPE1
7816,NOAIL-FED1,CGS-2520-16S-8PC,NOAIL,CGS2520-16S,1.0,,E-CGS2520-16S-010857,10857.0,LAN,FED1,E-NOAIL-LAN-FED1-010857,,2021-12-30 12:52:23,,,DA7FC82D10324C6A9F12686ED54655B8,,FED1
7817,NOAIL-CPE1,LBB210,NOAIL,RTR OPERE,12.0,,E-RTR OPERE-009771,9771.0,WOP,CPE1,E-NOAIL-WOP-CPE1-009771,,2021-12-30 12:52:23,,,3386F92F6CAE4138BD94A6CC499905A2,,CPE1
7818,RUSSY-CPE1,LBB210,RUSSY,RTR OPERE,12.0,,E-RTR OPERE-009815,9815.0,WOP,CPE1,E-RUSSY-WOP-CPE1-009815,,2021-12-30 13:00:17,,,702DF26D882449A89DF1076A3C943A7A,,CPE1
7819,LANSL-PE1,3HE06791AA,LANSL,7705SAR-8,1.0,,E-7705SAR-8-009951,9951.0,WPR,PE1,E-LANSL-WPR-PE1-009951,,2023-01-16 16:08:03,,,54B6DD536D464A4F8A5BC90438F39FB8,TiMOS-B-8.0.R7,PE1
7820,LANSL-FED1,CGS-2520-16S-8PC,LANSL,CGS2520-16S,19.0,,E-CGS2520-16S-011294,11294.0,LAN,FED1,E-LANSL-LAN-FED1-011294,,2023-01-16 16:08:03,,,3F2F947F336B45AF98AC6246DEAAAC2F,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED1
7821,LANSL-AP1,AIR-AP1832I-E-K9,LANSL,AP 1832I,32.0,,E-AP 1832I-007639,7639.0,LAN,AP1,E-LANSL-LAN-WAP01-007639,,2023-01-16 16:08:03,,,F470F191A1074FC89C5767E9DA1A1F66,8.5.151.0,AP1
7822,LANSL-RED1,INF-AES-1200,LANSL,ELTEK-RED48V,36.0,,E-ELTEK-RED48V-068011,68011.0,AES,RED1,E-LANSL-AES-RED1-068011,,2023-01-16 16:08:03,,,D962B4F9FCC7420382D2D4C1B2432AEE,Eltek ferme dՎnergie (220->48) Eltek Flatpack S 1U Systems 48V (Ref.constructeur : CTOS0301.xxx / OS = 2.5.2sw),RED1
7823,VICLA-CPE1,LBB210,VICLA,RTR OPERE,12.0,,E-RTR OPERE-009777,9777.0,WOP,CPE1,E-VICLA-WOP-CPE1-009777,,2021-12-30 13:06:55,,,190AC26DAB0243AE8B2B03F80017C53D,,CPE1
7824,VARET-CPE1,LBB210,VARET,RTR OPERE,12.0,,E-RTR OPERE-009818,9818.0,WOP,CPE1,E-VARET-WOP-CPE1-009818,,2021-11-15 14:53:41,,,C5E56562B5304A42B3925A1150BF486D,,CPE1
7825,VARET-AP1,AIR-AP1832I-E-K9,VARET,AP 1832I,13.0,,E-AP 1832I-007463,7463.0,LAN,AP1,E-VARET-LAN-WAP01-007463,,2021-11-15 14:53:41,,,5E78A1C114B24C75BAC45847BBA224C0,,AP1
7826,VARET-OND1,INF-OND-1200,VARET,AXILEK-OND230V,17.0,,E-AXILEK-OND230V-004660,4660.0,AES,OND1,E-VARET-AES-OND1-004660,,2021-11-15 14:53:41,,,,,OND1
7827,AMNEV-FED1,CGS-2520-16S-8PC,AMNEV,CGS2520-16S,19.0,,E-CGS2520-16S-011190,11190.0,LAN,FED1,E-AMNEV-LAN-FED1-011190,,2021-11-15 15:19:26,,,ED735EF53C774290A730F49BA2AB64AF,Version 15.2(3)E1,FED1
7828,AMNEV-AP1,AIR-AP1832I-E-K9,AMNEV,AP 1832I,32.0,,E-AP 1832I-007605,7605.0,LAN,AP1,E-AMNEV-LAN-WAP01-007605,,2021-11-15 15:19:26,,,07A7FBB033AE4916A66B69BA2802AC43,,AP1
7829,DIGNE-CPE2,LBB240,DIGNE,RTR OPERE,14.0,,E-RTR OPERE-009870,9870.0,WOP,CPE2,E-DIGNE-WOP-CPE2-009870,,2022-07-07 13:34:55,,,BB96E5A7A6474DCCA8689FFA799EF413,,CPE2
7830,DIGNE-AP1,AIR-AP1832I-E-K9,DIGNE,AP 1832I,15.0,,E-AP 1832I-007506,7506.0,LAN,AP1,E-DIGNE-LAN-WAP01-007506,,2022-07-07 13:34:55,,,0E4C9CD7B4EF4D57B53BBA797DFD99F0,,AP1
7831,DIGNE-OND1,INF-OND-1200,DIGNE,AXILEK-OND230V,19.0,,E-AXILEK-OND230V-004673,4673.0,AES,OND1,E-DIGNE-AES-OND1-004673,,2022-07-07 13:34:55,,,,,OND1
7832,MAULE-CPE1,LBB250,MAULE,RTR OPERE,12.0,,E-RTR OPERE-009553,9553.0,WOP,CPE1,E-MAULE-WOP-CPE1-009553,,2022-07-07 16:22:39,,,260C303C201B4B129218A05698A6AC7B,,CPE1
7833,MEHUN-FED1,CGS-2520-16S-8PC,MEHUN,CGS2520-16S,1.0,,E-CGS2520-16S-010575,10575.0,LAN,FED1,E-MEHUN-LAN-FED1-010575,,2022-07-07 16:29:02,,,1DC51E037A6E4C9093EC67A2285CD0FA,Version 15.2(3)E1,FED1
7834,MEHUN-CPE1,LBB250,MEHUN,RTR OPERE,12.0,,E-RTR OPERE-009554,9554.0,WOP,CPE1,E-MEHUN-WOP-CPE1-009554,,2022-07-07 16:29:02,,,2CC6BAB72BC44B4892F947DE7964BEB7,,CPE1
7835,REVEN-AP1,AIR-AP1832I-E-K9,REVEN,AP 1832I,12.0,,E-AP 1832I-007502,7502.0,LAN,AP1,E-REVEN-LAN-WAP01-007502,,2022-03-28 19:38:50,,,A8BCA88987CA41779C55B6BC4CC71371,,AP1
7836,AULNO-OND2,INF-OND-1200,AULNO,AXILEK-OND230V,35.0,,E-AXILEK-OND230V-004610,4610.0,AES,OND2,E-AULNO-AES-OND2-004610,,2022-01-21 13:52:47,,,,,OND2
7837,B.ETO-OND2,INF-OND-1200,B.ETO,AXILEK-OND230V,35.0,,E-AXILEK-OND230V-004619,4619.0,AES,OND2,E-B.ETO-AES-OND2-004619,,2022-01-21 13:53:52,,,,,OND2
7838,PEUPL-CPE1,LBB210,PEUPL,RTR OPERE,12.0,,E-RTR OPERE-009865,9865.0,WOP,CPE1,E-PEUPL-WOP-CPE1-009865,,2022-01-21 14:06:39,,,C334A7D12FE740BC84D0DC093200A065,,CPE1
7839,SALEL-FED1,CGS-2520-16S-8PC,SALEL,CGS2520-16S,1.0,,E-CGS2520-16S-010956,10956.0,LAN,FED1,E-SALEL-LAN-FED1-010956,,2021-07-30 14:52:56,,,E77865C751514D0BB41EAF08D81A45A3,Version 15.2(3)E1,FED1
7840,SALEL-CPE1,LBB210,SALEL,RTR OPERE,13.0,,E-RTR OPERE-009871,9871.0,WOP,CPE1,E-SALEL-WOP-CPE1-009871,,2021-07-30 14:52:56,,,3EF5E2B00E0F457D8B19E76F8D4ED881,,CPE1
7841,SALEL-AP1,AIR-AP1832I-E-K9,SALEL,AP 1832I,14.0,,E-AP 1832I-007508,7508.0,LAN,AP1,E-SALEL-LAN-WAP01-007508,,2021-07-30 14:52:56,,,6972009B1B8A48B98B306E9E363CE7F4,,AP1
7842,SALEL-OND1,INF-OND-1200,SALEL,AXILEK-OND230V,18.0,,E-AXILEK-OND230V-004677,4677.0,AES,OND1,E-SALEL-AES-OND1-004677,,2021-07-30 14:52:56,,,,,OND1
7843,RQBIL-CPE2,LBB140,RQBIL,RTR OPERE,28.0,,E-RTR OPERE-010114,10114.0,WOP,CPE2,E-RQBIL-WOP-CPE2-010114,,2022-06-24 20:10:37,,,4DF71FDA11C444B9A5A39840447B65C1,,CPE2
7844,RQBIL-MOD1,MODSATX3,RQBIL,MODEM SAT,29.0,,E-MODEM SAT-007296,7296.0,WOP,MOD1,E-RQBIL-WOP-MOD1-007296,,2022-06-24 20:10:37,,,91A82F1FC27E443795D9443F621C4700,,MOD1
7845,RQBIL-AP1,AIR-AP1832I-E-K9,RQBIL,AP 1832I,30.0,,E-AP 1832I-007778,7778.0,LAN,AP1,E-RQBIL-LAN-WAP01-007778,,2022-06-24 20:10:37,,,4B6A14C3C82D43D2A308F154CF20DD48,,AP1
7846,BELVE-FED1,CGS-2520-16S-8PC,BELVE,CGS2520-16S,1.0,,E-CGS2520-16S-012273,12273.0,LAN,FED1,E-BELVE-LAN-FED1-012273,,2022-07-07 12:01:19,,,74FDA46A34CE4FE582F552775E6BADDB,Version 15.2(3)E1,FED1
7847,BELVE-CPE1,LBB210,BELVE,RTR OPERE,12.0,,E-RTR OPERE-010565,10565.0,WOP,CPE1,E-BELVE-WOP-CPE1-010565,,2022-07-07 12:01:19,,,F272C484A647468095EFCC7C970DF2DC,,CPE1
7848,DIGNE-OND2,INF-OND-1200,DIGNE,AXILEK-OND230V,20.0,,E-AXILEK-OND230V-004674,4674.0,AES,OND2,E-DIGNE-AES-OND2-004674,,2022-07-07 13:34:55,,,,,OND2
7849,CHAN6-CPE2,LBB140,CHAN6,RTR OPERE,28.0,,E-RTR OPERE-010420,10420.0,WOP,CPE2,E-CHAN6-WOP-CPE2-010420,,2022-10-25 13:57:21,,,E7A95996FE744985B9064532A927EBC9,,CPE2
7850,CHAN6-MOD1,MODSATX3,CHAN6,MODEM SAT,29.0,,E-MODEM SAT-007573,7573.0,WOP,MOD1,E-CHAN6-WOP-MOD1-007573,,2022-10-25 13:57:21,,,21444146DB6246D589CE4210D2E2701E,,MOD1
7851,FREVE-CPE1,LBB250,FREVE,RTR OPERE,12.0,,E-RTR OPERE-009622,9622.0,WOP,CPE1,E-FREVE-WOP-CPE1-009622,,2022-07-07 14:22:37,,,E47E47FA78C14D91ACB505BE35704187,,CPE1
7852,REVEN-OND1,INF-OND-1200,REVEN,AXILEK-OND230V,16.0,,E-AXILEK-OND230V-004672,4672.0,AES,OND1,E-REVEN-AES-OND1-004672,,2022-03-28 19:38:50,,,,,OND1
7853,REVEN-MDM1,ASMI-54L/4ETH/4W,REVEN,ASMI-54L,17.0,,E-ASMI-54L-007030,7030.0,LAN,MDM1,E-REVEN-LAN-MDM01-007030,,2022-03-28 19:38:50,,,19B84FD2A41D4FB49C76710B45D5AD62,,MDM1
7854,REVEN-MDM2,ASMI-54L/4ETH/4W,REVEN,ASMI-54L,18.0,,E-ASMI-54L-007403,7403.0,LAN,MDM2,E-REVEN-LAN-MDM02-007403,,2022-03-28 19:38:50,,,BA434B7CAF2B424CB35B7EF236870AF8,,MDM2
7855,REVEN-CPE1,LBB140,REVEN,RTR OPERE,19.0,,E-RTR OPERE-009867,9867.0,WOP,CPE1,E-REVEN-WOP-CPE1-009867,,2022-03-28 19:38:50,,,EFB441352EFB472FACE8BA5FE4E57E62,,CPE1
7856,DIGOI-FED1,CGS-2520-16S-8PC,DIGOI,CGS2520-16S,1.0,,E-CGS2520-16S-012088,12088.0,LAN,FED1,E-DIGOI-LAN-FED1-012088,,2022-10-18 11:59:59,,,C9F65D640B354EF493861219CF43AEBE,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED1
7857,REVEN-CPE2,LBB140,REVEN,RTR OPERE,20.0,S,E-RTR OPERE-009868,9868.0,WOP,CPE2,E-REVEN-WOP-CPES-009868,,2022-03-28 19:38:50,,,7C7AD8E17B2541D39ED86CED4C10AA62,,CPES
7858,ENSIS-PE1,3HE06791AA,ENSIS,7705SAR-8,1.0,,E-7705SAR-8-009881,9881.0,WPR,PE1,E-ENSIS-WPR-PE1-009881,,2021-11-26 11:33:53,,,CA07DBF1ACC24F4B8CF9E3D76ECFE2EA,TiMOS-B-8.0.R7,PE1
7859,.PIOS-PSS1,8DG59605AB,.PIOS,1830PSS-32,1.0,,E-1830PSS-32-000518,518.0,W,PSS1,E-.PIOS-W-060-000518,,2022-07-19 13:04:53,,,DCB7E9A81DFF424B997BCA2F013E0982,v9.0.2,PSS1
7860,.PIOS-RED1,INF-AES-1200,.PIOS,ELTEK-RED48V,34.0,,E-ELTEK-RED48V-067944,67944.0,AES,RED1,E-.PIOS-AES-RED1-067944,,2022-07-19 13:04:53,,,672B6C1B1FB542CEA909097E9F3CAC92,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED1
7861,.PIOS-RED2,INF-AES-1200,.PIOS,ELTEK-RED48V,35.0,,E-ELTEK-RED48V-067945,67945.0,AES,RED2,E-.PIOS-AES-RED2-067945,,2022-07-19 13:04:53,,,8184A673173A49C98441945BFA7AC9A3,Eltek ferme dՎnergie (220->48) Eltek Minipack PS Systems 48V (Ref.constructeur : CTOM0602.000 / OS = 2.5.3),RED2
7862,CAMBO-AP1,AIR-AP1832I-E-K9,CAMBO,AP 1832I,34.0,,E-AP 1832I-007547,7547.0,LAN,AP1,E-CAMBO-LAN-WAP01-007547,,2022-07-19 14:45:39,,,15A4536230354DBE89E9908A878A95F8,,AP1
7863,CAMBO-RED1,INF-AES-1200,CAMBO,ELTEK-RED48V,38.0,,E-ELTEK-RED48V-067998,67998.0,AES,RED1,E-CAMBO-AES-RED1-067998,,2022-07-19 14:45:39,,,D604D700ECA84B2BBC397C7CC5455834,,RED1
7864,CAMBO-RED2,INF-AES-1200,CAMBO,ELTEK-RED48V,39.0,,E-ELTEK-RED48V-067999,67999.0,AES,RED2,E-CAMBO-AES-RED2-067999,,2022-07-19 14:45:39,,,D83BDBDC2C6443BC8E996F75BA80D37F,,RED2
7865,PERCH-FED1,CGS-2520-16S-8PC,PERCH,CGS2520-16S,1.0,,E-CGS2520-16S-011173,11173.0,LAN,FED1,E-PERCH-LAN-FED1-011173,,2022-02-11 17:01:03,,,2AA27B72C5354304AA1ADFA3B7050941,Version 15.2(3)E1,FED1
7866,PERCH-CPE1,LBB210,PERCH,RTR OPERE,13.0,,E-RTR OPERE-009922,9922.0,WOP,CPE1,E-PERCH-WOP-CPE1-009922,,2022-02-11 17:01:03,,,9505B6A93C124F739C282246E6CDEF61,,CPE1
7867,MAUBE-FED1,CGS-2520-16S-8PC,MAUBE,CGS2520-16S,1.0,,E-CGS2520-16S-010966,10966.0,LAN,FED1,E-MAUBE-LAN-FED1-010966,,2022-10-21 10:49:37,,,1E1C55D063C64F21B6B78B5B5D07A68D,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED1
7868,MAUBE-FED2,CGS-2520-16S-8PC,MAUBE,CGS2520-16S,14.0,,E-CGS2520-16S-010967,10967.0,LAN,FED2,E-MAUBE-LAN-FED2-010967,,2022-10-21 10:49:37,,,405DBCD0A79040E78DF90178FC898B56,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED2
7869,MAUBE-CPE1,LBB320,MAUBE,RTR OPERE,27.0,,E-RTR OPERE-009872,9872.0,WOP,CPE1,E-MAUBE-WOP-CPE1-009872,,2022-10-21 10:49:37,,,DB33D37927CE4A388532B1F9EC525E22,,CPE1
7870,MAUBE-CPE2,LBB140,MAUBE,RTR OPERE,28.0,,E-RTR OPERE-009873,9873.0,WOP,CPE2,E-MAUBE-WOP-CPE2-009873,,2022-10-21 10:49:37,,,21CCABBB9FC748C8BED4DD4D335E9723,,CPE2
7871,MAUBE-MOD1,MODSATX3,MAUBE,MODEM SAT,29.0,,E-MODEM SAT-007034,7034.0,WOP,MOD1,E-MAUBE-WOP-MOD1-007034,,2022-10-21 10:49:37,,,2319100498B34763A0EE33BE1A88C11B,,MOD1
7872,MAUBE-AP1,AIR-AP1832I-E-K9,MAUBE,AP 1832I,30.0,,E-AP 1832I-007510,7510.0,LAN,AP1,E-MAUBE-LAN-WAP01-007510,,2022-10-21 10:49:37,,,69A5A280CFED4ECDB78BB35EAE1514AD,8.5.151.0,AP1
7873,MAUBE-OND1,INF-OND-1200,MAUBE,AXILEK-OND230V,34.0,,E-AXILEK-OND230V-004678,4678.0,AES,OND1,E-MAUBE-AES-OND1-004678,,2022-10-21 10:49:37,,,,,OND1
7874,PERCH-AP1,AIR-AP1832I-E-K9,PERCH,AP 1832I,14.0,,E-AP 1832I-007602,7602.0,LAN,AP1,E-PERCH-LAN-WAP01-007602,,2022-02-11 17:01:03,,,B41CB8E60D804501A97195128A242F13,,AP1
7875,PERCH-OND1,INF-OND-1200,PERCH,AXILEK-OND230V,18.0,,E-AXILEK-OND230V-004705,4705.0,AES,OND1,E-PERCH-AES-OND1-004705,,2022-02-11 17:01:03,,,,,OND1
7876,SAKAN-CPE1,LBB210,SAKAN,RTR OPERE,12.0,,E-RTR OPERE-009604,9604.0,WOP,CPE1,E-SAKAN-WOP-CPE1-009604,,2022-01-21 14:10:40,,,9344A3E03BA0478092BE69CD2157AC1A,,CPE1
7877,D.FON-FED1,CGS-2520-16S-8PC,D.FON,CGS2520-16S,20.0,,E-CGS2520-16S-011058,11058.0,LAN,FED1,E-D.FON-LAN-FED1-011058,,2022-07-07 13:29:38,,,B84008FFD35E4FFABFFA02362C87EED8,Version 15.2(3)E1,FED1
7878,D.FON-AP1,AIR-AP1832I-E-K9,D.FON,AP 1832I,33.0,,E-AP 1832I-007543,7543.0,LAN,AP1,E-D.FON-LAN-WAP01-007543,,2022-07-07 13:29:38,,,0EBD9822AA374DB69047E0F8D480DB1F,,AP1
7879,DEGA5-PE1,3HE06791AA,DEGA5,7705SAR-8,1.0,,E-7705SAR-8-010418,10418.0,WPR,PE1,E-DEGA5-WPR-PE1-010418,,2022-07-07 13:33:34,,,88D8D30EA0194CF29BC2C4975BAEB80E,TiMOS-B-8.0.R7,PE1
7880,DEGA5-FED1,CGS-2520-16S-8PC,DEGA5,CGS2520-16S,20.0,,E-CGS2520-16S-012140,12140.0,LAN,FED1,E-DEGA5-LAN-FED1-012140,,2022-07-07 13:33:34,,,D854D87B9EAD4216BF9609A894B8B033,Version 15.2(3)E1,FED1
7881,OYONN-OND1,INF-OND-1200,OYONN,AXILEK-OND230V,38.0,,E-AXILEK-OND230V-004394,4394.0,AES,OND1,E-OYONN-AES-OND1-004394,,2021-09-22 16:43:08,,,,,OND1
7882,CRUET-FED1,CGS-2520-16S-8PC,CRUET,CGS2520-16S,1.0,,E-CGS2520-16S-012266,12266.0,LAN,FED1,E-CRUET-LAN-FED1-012266,,2022-10-11 16:37:06,,,CF6797468B8B4A8DB03A67B145719587,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED1
7883,CRUET-CPE1,LBB240,CRUET,RTR OPERE,12.0,,E-RTR OPERE-010557,10557.0,WOP,CPE1,E-CRUET-WOP-CPE1-010557,,2022-10-11 16:37:06,,,593F9FD68B544333B0B95B7D9A904C07,,CPE1
7884,TIVER-PE1,3HE06791AA,TIVER,7705SAR-8,1.0,,E-7705SAR-8-009915,9915.0,WPR,PE1,E-TIVER-WPR-PE1-009915,,2022-08-02 14:31:02,,,8D78919A554141E7A17BF2275791F848,TiMOS-B-8.0.R7,PE1
7885,T.PIN-CPE1,LBB210,T.PIN,RTR OPERE,12.0,,E-RTR OPERE-009774,9774.0,WOP,CPE1,E-T.PIN-WOP-CPE1-009774,,2022-01-21 14:14:50,,,CBD361B300514302AE6631A611867FF0,,CPE1
7886,ENSIS-FED1,CGS-2520-16S-8PC,ENSIS,CGS2520-16S,20.0,,E-CGS2520-16S-011059,11059.0,LAN,FED1,E-ENSIS-LAN-FED1-011059,,2021-11-26 11:33:53,,,517B22EF94D84803B1771A48AAA74F65,Version 15.2(3)E1,FED1
7887,TOLME-FED1,CGS-2520-16S-8PC,TOLME,CGS2520-16S,1.0,,E-CGS2520-16S-011067,11067.0,LAN,FED1,E-TOLME-LAN-FED1-011067,,2022-02-09 18:31:15,,,37CC3DC557AE41089BB697E3034C7580,Version 15.2(3)E1,FED1
7888,TOLME-CPE1,LBB210,TOLME,RTR OPERE,12.0,,E-RTR OPERE-009889,9889.0,WOP,CPE1,E-TOLME-WOP-CPE1-009889,,2022-02-09 18:31:15,,,487523E3FDB944E68D16413E7C2A39A8,,CPE1
7889,CROQU-AP1,AIR-AP1832I-E-K9,CROQU,AP 1832I,33.0,,E-AP 1832I-007372,7372.0,LAN,AP1,E-CROQU-LAN-WAP01-007372,,2022-03-01 11:11:33,,,03DC2085CCBD491791B8C08298FD874D,,AP1
7890,SSMEN-CPE1,LBB250,SSMEN,RTR OPERE,12.0,,E-RTR OPERE-009569,9569.0,WOP,CPE1,E-SSMEN-WOP-CPE1-009569,,2022-10-18 14:19:35,,,C8B1DC51F1324765B90DCA0A57B56736,,CPE1
7891,CORNE-FED1,CGS-2520-16S-8PC,CORNE,CGS2520-16S,20.0,,E-CGS2520-16S-011194,11194.0,LAN,FED1,E-CORNE-LAN-FED1-011194,,2023-01-16 16:04:49,,,D2783F79E2B4447D82A249EF4BE9C471,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED1
7892,DANCE-FED1,CGS-2520-16S-8PC,DANCE,CGS2520-16S,1.0,,E-CGS2520-16S-011202,11202.0,LAN,FED1,E-DANCE-LAN-FED1-011202,,2022-03-01 11:14:20,,,B65D2CF6D9C342B493142AC9AC812AF4,,FED1
7893,RQBIL-OND1,INF-OND-1200,RQBIL,AXILEK-OND230V,34.0,,E-AXILEK-OND230V-004783,4783.0,AES,OND1,E-RQBIL-AES-OND1-004783,,2022-06-24 20:10:37,,,,,OND1
7894,RQBIL-OND2,INF-OND-1200,RQBIL,AXILEK-OND230V,35.0,,E-AXILEK-OND230V-004784,4784.0,AES,OND2,E-RQBIL-AES-OND2-004784,,2022-06-24 20:10:37,,,,,OND2
7895,DANCE-CPE1,LBB210,DANCE,RTR OPERE,12.0,,E-RTR OPERE-009933,9933.0,WOP,CPE1,E-DANCE-WOP-CPE1-009933,,2022-03-01 11:14:20,,,E737786564664351879AD5E49DCE5D42,,CPE1
7896,TIVER-FED1,CGS-2520-16S-8PC,TIVER,CGS2520-16S,24.0,,E-CGS2520-16S-011168,11168.0,LAN,FED1,E-TIVER-LAN-FED1-011168,,2022-08-02 14:31:02,,,53F49978261C40E3BE46D07B1D3909FD,Version 15.2(3)E1,FED1
7897,TIVER-FED2,CGS-2520-16S-8PC,TIVER,CGS2520-16S,38.0,,E-CGS2520-16S-011169,11169.0,LAN,FED2,E-TIVER-LAN-FED2-011169,,2022-08-02 14:31:02,,,17FCAE02EC794B45A630882118406A6B,Version 15.2(3)E1,FED2
7898,TIVER-AP1,AIR-AP1832I-E-K9,TIVER,AP 1832I,52.0,,E-AP 1832I-007595,7595.0,LAN,AP1,E-TIVER-LAN-WAP01-007595,,2022-08-02 14:31:02,,,C5353DCEF29C4A57AB50EA924DFD7D2E,,AP1
7899,TIVER-CPE1,LBB240,TIVER,RTR OPERE,56.0,,E-RTR OPERE-009916,9916.0,WOP,CPE1,E-TIVER-WOP-CPE1-009916,,2022-08-02 14:31:02,,,F8B8C92514BE45BAA57CEFF692243FA9,,CPE1
7900,DANCE-AP1,AIR-AP1832I-E-K9,DANCE,AP 1832I,13.0,,E-AP 1832I-007612,7612.0,LAN,AP1,E-DANCE-LAN-WAP01-007612,,2022-03-01 11:14:20,,,92CEF175D1E2494E9AED1BCAF1BAEECB,,AP1
7901,DANCE-OND1,INF-OND-1200,DANCE,AXILEK-OND230V,17.0,,E-AXILEK-OND230V-004709,4709.0,AES,OND1,E-DANCE-AES-OND1-004709,,2022-03-01 11:14:20,,,,,OND1
7902,TOLME-AP1,AIR-AP1832I-E-K9,TOLME,AP 1832I,13.0,,E-AP 1832I-007550,7550.0,LAN,AP1,E-TOLME-LAN-WAP01-007550,,2022-02-09 18:31:15,,,5ECB0EB4BA09410EB1B8AE2658993EE2,,AP1
7903,PELOU-PE1,3HE06791AA,PELOU,7705SAR-8,1.0,,E-7705SAR-8-009883,9883.0,WPR,PE1,E-PELOU-WPR-PE1-009883,,2022-02-17 16:13:42,,,FD817B918E0F4CE5AC6C81411EBFBEA9,,PE1
7904,RUBLO-FED1,CGS-2520-16S-8PC,RUBLO,CGS2520-16S,1.0,,E-CGS2520-16S-012163,12163.0,LAN,FED1,E-RUBLO-LAN-FED1-012163,,2022-10-18 14:12:49,,,2E379F3AFC53463BBAD411E6C5F26BB7,"Cisco IOS Software, CGS2520 Software (CGS2520-IPSERVICESK9-M), Version 15.2(7)E3, RELEASE SOFTWARE (fc3)",FED1
7905,RUBLO-CPE1,LBB210,RUBLO,RTR OPERE,12.0,,E-RTR OPERE-010454,10454.0,WOP,CPE1,E-RUBLO-WOP-CPE1-010454,,2022-10-18 14:12:49,,,CEB3B7A9513C4B1789F018699F5A2D15,,CPE1
7906,RUBLO-AP1,AIR-AP1832I-E-K9,RUBLO,AP 1832I,13.0,,E-AP 1832I-008007,8007.0,LAN,AP1,E-RUBLO-LAN-WAP01-008007,,2022-10-18 14:12:49,,,FE22F7D6DE5B4BCB881525CD144F9C54,8.5.151.0,AP1
